link;id
https://www.riigiteataja.ee/akt/12924091?leiaKehtiv;KAM-003
https://www.riigiteataja.ee/akt/112072013032?leiaKehtiv;ESM-005
https://www.riigiteataja.ee/akt/108122015002?leiaKehtiv;ESM-004
https://www.riigiteataja.ee/akt/108122015002?leiaKehtiv;ESM-003
https://www.riigiteataja.ee/akt/12766090?leiaKehtiv;KAM-002
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041950642&uri=CELEX:32013R1305;PRIA-088
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807093087&uri=CELEX:32013R1306;PRIA-088
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807120275&uri=CELEX:32013R1307;PRIA-088
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807154318&uri=CELEX:32014R0639;PRIA-088
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807192582&uri=CELEX:32014R0640;PRIA-088
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807224120&uri=CELEX:32014R0641;PRIA-088
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041985334&uri=CELEX:32014R0807;PRIA-088
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432042014897&uri=CELEX:32014R0808;PRIA-088
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1431087228486&uri=CELEX:32014R0809;PRIA-088
https://www.riigiteataja.ee/akt/104122014003;PRIA-088
https://www.riigiteataja.ee/akt/110022015006;PRIA-088
https://www.riigiteataja.ee/akt/113032015012;PRIA-088
https://www.riigiteataja.ee/akt/116012015006;PRIA-088
http://eur-lex.europa.eu/legal-content/ET/TXT/PDF/?uri=CELEX:02011R1035-20140523&from=EN;KKAG-004
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041950642&uri=CELEX:32013R1305;PRIA-087
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807093087&uri=CELEX:32013R1306;PRIA-087
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807120275&uri=CELEX:32013R1307;PRIA-087
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807154318&uri=CELEX:32014R0639;PRIA-087
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807192582&uri=CELEX:32014R0640;PRIA-087
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807224120&uri=CELEX:32014R0641;PRIA-087
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041985334&uri=CELEX:32014R0807;PRIA-087
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432042014897&uri=CELEX:32014R0808;PRIA-087
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1431087228486&uri=CELEX:32014R0809;PRIA-087
https://www.riigiteataja.ee/akt/104122014003;PRIA-087
https://www.riigiteataja.ee/akt/110022015006;PRIA-087
https://www.riigiteataja.ee/akt/113032015012;PRIA-087
https://www.riigiteataja.ee/akt/116012015006;PRIA-087
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041950642&uri=CELEX:32013R1305;PRIA-085
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807093087&uri=CELEX:32013R1306;PRIA-085
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807120275&uri=CELEX:32013R1307;PRIA-085
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807154318&uri=CELEX:32014R0639;PRIA-085
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807192582&uri=CELEX:32014R0640;PRIA-085
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807224120&uri=CELEX:32014R0641;PRIA-085
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041985334&uri=CELEX:32014R0807;PRIA-085
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432042014897&uri=CELEX:32014R0808;PRIA-085
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1431087228486&uri=CELEX:32014R0809;PRIA-085
https://www.riigiteataja.ee/akt/104122014003;PRIA-085
https://www.riigiteataja.ee/akt/110022015006;PRIA-085
https://www.riigiteataja.ee/akt/113032015012;PRIA-085
https://www.riigiteataja.ee/akt/116012015006;PRIA-085
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041950642&uri=CELEX:32013R1305;PRIA-084
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807093087&uri=CELEX:32013R1306;PRIA-084
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807120275&uri=CELEX:32013R1307;PRIA-084
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807154318&uri=CELEX:32014R0639;PRIA-084
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807192582&uri=CELEX:32014R0640;PRIA-084
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807224120&uri=CELEX:32014R0641;PRIA-084
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041985334&uri=CELEX:32014R0807;PRIA-084
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432042014897&uri=CELEX:32014R0808;PRIA-084
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1431087228486&uri=CELEX:32014R0809;PRIA-084
https://www.riigiteataja.ee/akt/104122014003;PRIA-084
https://www.riigiteataja.ee/akt/110022015006;PRIA-084
https://www.riigiteataja.ee/akt/113032015012;PRIA-084
https://www.riigiteataja.ee/akt/116012015006;PRIA-084
https://www.riigiteataja.ee/akt/123022015003;PRIA-084
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041950642&uri=CELEX:32013R1305;PRIA-083
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807093087&uri=CELEX:32013R1306;PRIA-083
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807120275&uri=CELEX:32013R1307;PRIA-083
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807154318&uri=CELEX:32014R0639;PRIA-083
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807192582&uri=CELEX:32014R0640;PRIA-083
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807224120&uri=CELEX:32014R0641;PRIA-083
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041985334&uri=CELEX:32014R0807;PRIA-083
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432042014897&uri=CELEX:32014R0808;PRIA-083
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1431087228486&uri=CELEX:32014R0809;PRIA-083
https://www.riigiteataja.ee/akt/104122014003;PRIA-083
https://www.riigiteataja.ee/akt/110022015006;PRIA-083
https://www.riigiteataja.ee/akt/113032015012;PRIA-083
https://www.riigiteataja.ee/akt/116012015006;PRIA-083
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041950642&uri=CELEX:32013R1305;PRIA-082
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807093087&uri=CELEX:32013R1306;PRIA-082
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807120275&uri=CELEX:32013R1307;PRIA-082
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807154318&uri=CELEX:32014R0639;PRIA-082
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807192582&uri=CELEX:32014R0640;PRIA-082
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807224120&uri=CELEX:32014R0641;PRIA-082
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041985334&uri=CELEX:32014R0807;PRIA-082
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432042014897&uri=CELEX:32014R0808;PRIA-082
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1431087228486&uri=CELEX:32014R0809;PRIA-082
https://www.riigiteataja.ee/akt/104122014003;PRIA-082
https://www.riigiteataja.ee/akt/110022015006;PRIA-082
https://www.riigiteataja.ee/akt/113032015012;PRIA-082
https://www.riigiteataja.ee/akt/116012015006;PRIA-082
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041950642&uri=CELEX:32013R1305;PRIA-081
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807093087&uri=CELEX:32013R1306;PRIA-081
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807120275&uri=CELEX:32013R1307;PRIA-081
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807154318&uri=CELEX:32014R0639;PRIA-081
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807192582&uri=CELEX:32014R0640;PRIA-081
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807224120&uri=CELEX:32014R0641;PRIA-081
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041985334&uri=CELEX:32014R0807;PRIA-081
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432042014897&uri=CELEX:32014R0808;PRIA-081
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1431087228486&uri=CELEX:32014R0809;PRIA-081
https://www.riigiteataja.ee/akt/104122014003;PRIA-081
https://www.riigiteataja.ee/akt/110022015006;PRIA-081
https://www.riigiteataja.ee/akt/113032015012;PRIA-081
https://www.riigiteataja.ee/akt/116012015006;PRIA-081
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041950642&uri=CELEX:32013R1305;PRIA-080
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807093087&uri=CELEX:32013R1306;PRIA-080
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807120275&uri=CELEX:32013R1307;PRIA-080
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807154318&uri=CELEX:32014R0639;PRIA-080
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807192582&uri=CELEX:32014R0640;PRIA-080
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1430807224120&uri=CELEX:32014R0641;PRIA-080
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432041985334&uri=CELEX:32014R0807;PRIA-080
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1432042014897&uri=CELEX:32014R0808;PRIA-080
http://eur-lex.europa.eu/legal-content/ET/TXT/?qid=1431087228486&uri=CELEX:32014R0809;PRIA-080
https://www.riigiteataja.ee/akt/104122014003;PRIA-080
https://www.riigiteataja.ee/akt/110022015006;PRIA-080
https://www.riigiteataja.ee/akt/113032015012;PRIA-080
https://www.riigiteataja.ee/akt/116012015006;PRIA-080
https://www.riigiteataja.ee/akt/123032015257;KI-009
https://www.riigiteataja.ee/akt/123032015257;KI-008
https://www.riigiteataja.ee/akt/123032015257;KI-007
https://www.riigiteataja.ee/akt/130122015037;HÄIR-004
https://www.riigiteataja.ee/akt/127012015008;HÄIR-004
https://www.riigiteataja.ee/akt/128022012006;HÄIR-004
https://www.riigiteataja.ee/akt/127012015008;HÄIR-003
https://www.riigiteataja.ee/akt/130122015037;HÄIR-002
https://www.riigiteataja.ee/akt/128022012006;HÄIR-002
https://www.riigiteataja.ee/akt/103122014025;HÄIR-002
https://www.riigiteataja.ee/akt/127012015008;HÄIR-002
https://www.riigiteataja.ee/akt/122032011010;KEM-027
https://www.riigiteataja.ee/akt/118082011002?leiaKehtiv;KEM-026
https://www.riigiteataja.ee/akt/130062015005?leiaKehtiv;KEM-025
https://www.riigiteataja.ee/akt/VeeS;KEM-023
https://www.riigiteataja.ee/akt/106012016007;RIIK-003
https://www.riigiteataja.ee/akt/113032014030?leiaKehtiv;KL-004
https://www.riigiteataja.ee/akt/130012016001?leiaKehtiv;EPA-025
https://www.riigiteataja.ee/akt/130012016001?leiaKehtiv;EPA-024
https://www.riigiteataja.ee/akt/130012016001?leiaKehtiv;EPA-023
https://www.riigiteataja.ee/akt/130012016001?leiaKehtiv;EPA-022
https://www.riigiteataja.ee/akt/ITDS;MFA-017
https://www.riigiteataja.ee/akt/112032015027;MFA-017
https://www.riigiteataja.ee/akt/112032015027;MFA-016
https://www.riigiteataja.ee/akt/13194824;MFA-016
https://www.riigiteataja.ee/akt/319032013003;RIK-004
https://www.riigiteataja.ee/akt/130122015011?leiaKehtiv;MA-067
https://www.riigiteataja.ee/akt/130122015006?leiaKehtiv;MA-067
https://www.riigiteataja.ee/akt/129122011233;RIIK-002
https://www.riigiteataja.ee/akt/609071?leiaKehtiv;MAA-045
https://www.riigiteataja.ee/akt/24854?leiaKehtiv;MAA-045
https://www.riigiteataja.ee/akt/609071?leiaKehtiv;MAA-044
https://www.riigiteataja.ee/akt/638028?leiaKehtiv;MAA-044
https://www.riigiteataja.ee/akt/609071?leiaKehtiv;MAA-043
https://www.riigiteataja.ee/akt/130122014001?leiaKehtiv;MAA-043
https://www.riigiteataja.ee/akt/609071?leiaKehtiv;MAA-042
https://www.riigiteataja.ee/akt/24854?leiaKehtiv;MAA-042
https://www.riigiteataja.ee/akt/609071?leiaKehtiv;MAA-041
https://www.riigiteataja.ee/akt/24854?leiaKehtiv;MAA-041
https://www.riigiteataja.ee/akt/609071?leiaKehtiv;MAA-040
https://www.riigiteataja.ee/akt/112032015027;MFA-015
https://www.riigiteataja.ee/akt/LennS;MFA-015
https://www.riigiteataja.ee/akt/112032015027;MFA-014
https://www.riigiteataja.ee/akt/RiPS;MFA-014
https://www.riigiteataja.ee/akt/13327338;MFA-014
https://www.riigiteataja.ee/akt/13333415;VILJ-001
https://www.riigiteataja.ee/akt/12792920;MFA-013
https://www.riigiteataja.ee/akt/ITDS;MFA-013
https://www.riigiteataja.ee/akt/112032015027;MFA-013
https://www.riigiteataja.ee/akt/13334671;MFA-013
https://www.riigiteataja.ee/akt/ITDS;MFA-012
https://www.riigiteataja.ee/akt/112032015027;MFA-012
https://www.riigiteataja.ee/akt/13334671;MFA-012
https://www.riigiteataja.ee/akt/106012016007#para11;EPA-021
http://www.tehvandisa.ee/tervisespordikeskus;TEHV-001
http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2013:269:0001:0101:ET:PDF;mta-211
http://www.pma.agri.ee/index.php?id=104&sub=134&sub2=165&sub3=291;PMA-015
http://www.pma.agri.ee/index.php?id=104&sub=355&sub2=381;PMA-014
http://veneteater.ee/?page_id=11848&lang=et;VENE-005
http://veneteater.ee/?page_id=11848&lang=et;VENE-004
http://veneteater.ee/?page_id=11848&lang=et;VENE-003
http://veneteater.ee/?page_id=11848&lang=et;VENE-002
https://www.riigiteataja.ee/akt/112032015027;MFA-011
https://www.riigiteataja.ee/akt/974547?leiaKehtiv;mta-210
https://www.riigiteataja.ee/akt/112062013006;PMK-005
https://www.riigiteataja.ee/akt/119012011022?leiaKehtiv;PMK-005
https://www.riigiteataja.ee/akt/102032011004?leiaKehtiv;PMK-005
http://pmk.agri.ee/files/f413/Lisa%201.pdf;PMK-005
https://www.riigiteataja.ee/akt/124042015011;PRIA-079
https://www.riigiteataja.ee/akt/974547?leiaKehtiv;mta-209
https://www.riigiteataja.ee/akt/102052015008;PRIA-078
https://www.riigiteataja.ee/akt/102052015005;PRIA-077
https://www.riigiteataja.ee/akt/124042015007;PRIA-076
https://www.riigiteataja.ee/akt/102052015007;PRIA-075
https://www.riigiteataja.ee/akt/13249266?leiaKehtiv;mta-208
https://www.riigiteataja.ee/akt/102052015004;PRIA-074
https://www.riigiteataja.ee/akt/102052015002;PRIA-073
https://www.riigiteataja.ee/akt/124042015009;PRIA-072
http://www.endla.ee/files/SIHTASUTUSE%20ENDLA%20TEATER%20P%C3%95HIKIRI.pdf;EN-001
https://www.riigiteataja.ee/akt/102052015003;PRIA-071
https://www.riigiteataja.ee/akt/102052015001;PRIA-070
https://www.riigiteataja.ee/akt/13249266?leiaKehtiv;mta-207
https://www.riigiteataja.ee/akt/110022015004;PRIA-069
https://www.riigiteataja.ee/akt/110022015004;PRIA-068
https://www.riigiteataja.ee/akt/110022015004;PRIA-067
https://www.riigiteataja.ee/akt/110022015004;PRIA-066
https://www.riigiteataja.ee/akt/122042015032;PRIA-065
https://www.riigiteataja.ee/akt/130122015011?leiaKehtiv;MA-060
https://www.riigiteataja.ee/akt/130062015041?leiaKehtiv;MA-060
https://www.riigiteataja.ee/akt/123022011008?leiaKehtiv;MA-060
https://www.riigiteataja.ee/akt/110112015009?leiaKehtiv;MA-060
https://www.riigiteataja.ee/akt/130122015026?leiaKehtiv;MA-060
https://www.riigiteataja.ee/akt/101042014003?leiaKehtiv;MA-060
https://www.riigiteataja.ee/akt/974547?leiaKehtiv;mta-206
https://www.riigiteataja.ee/akt/974547?leiaKehtiv;mta-205
https://www.riigiteataja.ee/akt/121052014024&leiaKehtiv;mta-204
https://www.riigiteataja.ee/akt/974547?leiaKehtiv;mta-203
https://www.riigiteataja.ee/akt/127042011002?leiaKehtiv;mta-202
https://www.riigiteataja.ee/akt/121052014024&leiaKehtiv;mta-201
https://www.riigiteataja.ee/akt/121052014024&leiaKehtiv;mta-200
https://www.riigiteataja.ee/akt/129052015004;PRIA-064
https://www.riigiteataja.ee/akt/102052015006?leiaKehtiv;PRIA-063
http://www.spordimuuseum.ee/teenused;ESM-002
http://www.spordimuuseum.ee/teenused;ESM-001
http://www.nlib.ee/public/documents/tooruumidhinnakiri.pdf;NLIB-013
https://www.riigiteataja.ee/akt/113032014018?leiaKehtiv;NLIB-013
http://www.nlib.ee/11237/;NLIB-013
https://www.riigiteataja.ee/akt/113032014018?leiaKehtiv;NLIB-012
http://www.nlib.ee/11237/;NLIB-012
http://www.nlib.ee/ismn/;NLIB-011
http://www.nlib.ee/public/documents/Made/ISMNi_kasutaja_juhend19nov14_z-1-5.pdf;NLIB-011
https://www.riigiteataja.ee/akt/113032014018?leiaKehtiv;NLIB-011
http://www.nlib.ee/11237/;NLIB-011
http://www.nlib.ee/issn/;NLIB-010
https://www.riigiteataja.ee/akt/113032014018?leiaKehtiv;NLIB-010
http://www.nlib.ee/11237/;NLIB-010
http://www.nlib.ee/juhend-isbni-andmiseks-e-raamatutele-4/;NLIB-009
http://www.nlib.ee/11237/;NLIB-009
https://www.riigiteataja.ee/akt/113032014018?leiaKehtiv;NLIB-009
http://www.nlib.ee/public/documents/Made/ISBNi_kasutaja_juhend.pdf;NLIB-009
http://www.nlib.ee/isbn/;NLIB-008
http://www.nlib.ee/11237/;NLIB-008
https://www.riigiteataja.ee/akt/113032014018?leiaKehtiv;NLIB-008
http://www.nlib.ee/public/documents/Made/ISBNi_kasutaja_juhend.pdf;NLIB-008
http://www.meis.ee/randetoetuste-maksmise-pohimotted;MEIS-002
https://www.riigiteataja.ee/akt/606779;VANE-001
http://www.integratsiooniinfo.ee/;MEIS-001
https://www.riigiteataja.ee/akt/MuKS;PARN-010
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-062
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-061
http://www.parnumuuseum.ee/kauglaenutus;PARN-009
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-060
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-059
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-058
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-057
http://www.parnumuuseum.ee/kohvik;PARN-008
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-056
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-055
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-054
http://www.parnumuuseum.ee/teenused;PARN-007
http://www.parnumuuseum.ee/muuseumipood;PARN-006
http://www.parnumuuseum.ee/piletihinnad;PARN-005
https://www.riigiteataja.ee/akt/130122015018?leiaKehtiv;KKAG-003
https://www.riigiteataja.ee/akt/130122014001?leiaKehtiv;KKAG-003
http://eur-lex.europa.eu/legal-content/ET/TXT/PDF/?uri=CELEX:32010R0066&from=EN;KKAG-003
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-053
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-052
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-051
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-050
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-049
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-048
http://parnumuuseum.ee/naituste-avamine;PARN-004
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-047
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-046
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-045
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-044
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-043
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-042
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-041
http://www.parnumuuseum.ee/tootoad_lastele;PARN-003
www.palmuseum.ee;PAL-001
http://www.parnumuuseum.ee/giidi-teenus;PARN-002
https://www.riigiteataja.ee/akt/130122015018?leiaKehtiv;KKAG-002
https://www.riigiteataja.ee/akt/119062015018?leiaKehtiv;KKAG-002
http://eur-lex.europa.eu/legal-content/ET/TXT/PDF/?uri=CELEX:32009R1221&from=EN;KKAG-002
http://www.parnumuuseum.ee/docs/kogumisp6him6tted.pdf;PARN-001
https://www.riigiteataja.ee/akt/130122015037;HÄIR-001
https://www.riigiteataja.ee/akt/128022012006;HÄIR-001
https://www.riigiteataja.ee/akt/127012015008;HÄIR-001
http://muuseum.hiiumaa.ee/WP/wp-content/uploads/2015/04/SA_Hiiumaa_Muuseumid_p%C3%B5hikiri.pdf;HIIU-001
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-040
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-039
https://www.riigiteataja.ee/akt/1042886?leiaKehtiv;mta-199
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-038
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-037
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-036
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-035
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-034
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-033
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-032
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-031
https://www.riigiteataja.ee/akt/125102012017?leiaKehtiv#para38;mta-198
https://www.riigiteataja.ee/akt/105112013002;mta-197
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-030
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-029
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-028
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-027
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-026
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-025
https://www.riigiteataja.ee/akt/609071?leiaKehtiv;MAA-039
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-024
https://www.riigiteataja.ee/akt/609071?leiaKehtiv;MAA-038
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-023
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-022
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-021
http://geoportaal.maaamet.ee/docs/MISP/Xtee_paring.doc;MAA-037
https://www.riigiteataja.ee/akt/123022011008?leiaKehtiv;PRIA-020
https://www.riigiteataja.ee/akt/609071?leiaKehtiv;MAA-036
https://www.riigiteataja.ee/akt/609071?leiaKehtiv;MAA-035
http://www.salm.ee/;SALM-001
https://www.riigiteataja.ee/akt/126082015036?leiaKehtiv;PRIA-019
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-018
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-017
https://www.riigiteataja.ee/akt/126082015036?leiaKehtiv;PRIA-016
https://www.riigiteataja.ee/akt/126082015036?leiaKehtiv;PRIA-015
https://www.riigiteataja.ee/akt/126082015036?leiaKehtiv;PRIA-014
https://www.riigiteataja.ee/akt/115012016012?leiaKehtiv;PRIA-013
https://www.riigiteataja.ee/akt/126082015036?leiaKehtiv;PRIA-012
https://www.riigiteataja.ee/akt/130122010006?leiaKehtiv;mta-196
https://www.riigiteataja.ee/akt/13076672?leiaKehtiv;mta-195
https://www.riigiteataja.ee/akt/128112012029?leiaKehtiv;mta-194
https://www.riigiteataja.ee/akt/117122015017#para45b3lg3;mta-194
https://www.riigiteataja.ee/akt/13099253?leiaKehtiv#para15;mta-193
http://www.emta.ee/public/TIR_kon_II_01.01.2009.pdf;mta-192
http://www.emta.ee/public/TIR_kon_II_01.01.2009.pdf;mta-191
https://www.riigiteataja.ee/akt/118112010003?leiaKehtiv;mta-190
https://www.riigiteataja.ee/akt/130122010006?leiaKehtiv;mta-189
http://eur-lex.europa.eu/legal-content/ET/TXT/PDF/?uri=CELEX:01993R2454-20150501&qid=1440587618863&from=EN;mta-188
https://www.riigiteataja.ee/akt/125102012017?leiaKehtiv#para38;mta-187
https://www.riigiteataja.ee/akt/117122015055?leiaKehtiv;mta-186
https://www.riigiteataja.ee/akt/117122015055?leiaKehtiv;mta-185
https://www.riigiteataja.ee/akt/117122015055?leiaKehtiv;mta-184
https://www.riigiteataja.ee/akt/1017281?leiaKehtiv;mta-183
https://www.riigiteataja.ee/akt/693680?leiaKehtiv;mta-182
https://www.riigiteataja.ee/akt/704232;TAI-004
https://www.riigiteataja.ee/akt/106012016007;TAI-003
https://www.riigiteataja.ee/akt/106012016007;TAI-002
https://www.riigiteataja.ee/akt/110032011009;TAI-002
https://www.riigiteataja.ee/akt/125112014010;TAI-002
https://www.riigiteataja.ee/akt/104032015012?leiaKehtiv;mta-181
https://www.riigiteataja.ee/akt/107062013006?leiaKehtiv;mta-180
https://www.riigiteataja.ee/akt/13060644?leiaKehtiv;mta-179
https://www.riigiteataja.ee/akt/13060644?leiaKehtiv#para23;mta-178
https://www.riigiteataja.ee/akt/13060644?leiaKehtiv#para17;mta-177
https://www.riigiteataja.ee/akt/117122015023;mta-176
https://www.riigiteataja.ee/akt/742775?leiaKehtiv;mta-175
https://www.riigiteataja.ee/akt/110012014013?leiaKehtiv;mta-174
http://www.emta.ee/et;mta-173
http://eur-lex.europa.eu/legal-content/ET/TXT/PDF/?uri=CELEX:01992R2913-20140101&qid=1416989984270&from=ET;mta-172
http://eur-lex.europa.eu/legal-content/ET/TXT/PDF/?uri=CELEX:01992R2913-20140101&qid=1416989984270&from=ET;mta-171
http://eur-lex.europa.eu/legal-content/ET/TXT/PDF/?uri=CELEX:01992R2913-20140101&qid=1416989984270&from=ET;mta-170
http://eur-lex.europa.eu/legal-content/ET/TXT/PDF/?uri=CELEX:01992R2913-20140101&qid=1416989984270&from=ET;mta-169
https://www.riigiteataja.ee/akt/117122015017?leiaKehtiv;mta-168
https://www.riigiteataja.ee/akt/119112010007?leiaKehtiv;mta-167
https://www.riigiteataja.ee/akt/12766258;KKAG-001
https://www.riigiteataja.ee/akt/ATKEAS;mta-166
https://www.riigiteataja.ee/akt/117122015055?leiaKehtiv;mta-165
http://eur-lex.europa.eu/legal-content/ET/TXT/PDF/?uri=CELEX:01992R2913-20140101&qid=1416989984270&from=ET;mta-164
https://www.riigiteataja.ee/akt/102122014006?leiaKehtiv;mta-163
https://www.riigiteataja.ee/akt/125102012017?leiaKehtiv;mta-162
